"","iAUC","iBS","LmT","Method"
"1",0.719309837072274,0.0540652271358897,12,"JM"
"2",0.658221769858168,0.0555530245591938,12,"JM_S"
"3",0.689782691642281,0.055547606826642,12,"CPH"
