"","Time","Type","Method"
"1",17783.727,"MF","JM"
"2",7.6239999999998,"DP","JM"
"3",18326.859,"MF","JM_S"
"4",6.33600000000297,"DP","JM_S"
"5",0.0879999999961001,"MF","CPH"
"6",4.15699999999924,"DP","CPH"
