"","Time","Type","Method"
"1",44179.561,"MF","JM"
"2",18.8899999999994,"DP","JM"
"3",33941.344,"MF","JM_S"
"4",18.6989999999932,"DP","JM_S"
"5",0.290999999997439,"MF","CPH"
"6",11.7339999999967,"DP","CPH"
