"","Time","Type","Method"
"1",25920.863,"MF","JM"
"2",10.7739999999976,"DP","JM"
"3",24780.604,"MF","JM_S"
"4",9.71100000000297,"DP","JM_S"
"5",0.151999999994587,"MF","CPH"
"6",6.22200000000157,"DP","CPH"
