"","iAUC","iBS","LmT","Method"
"1",0.787218166968473,0.0849215234235374,18,"JM"
"2",0.517636897840368,0.0968094412500859,18,"JM_S"
"3",0.836946048798417,0.075262786014877,18,"CPH"
