"","Time","Type","Method"
"1",19944.672,"MF","JM"
"2",7.83100000000195,"DP","JM"
"3",19220.873,"MF","JM_S"
"4",7.59799999999814,"DP","JM_S"
"5",0.101000000002387,"MF","CPH"
"6",4.50499999999738,"DP","CPH"
