"","Time","Type","Method"
"1",17190.177,"MF","JM"
"2",5.27499999999782,"DP","JM"
"3",17385.037,"MF","JM_S"
"4",5.85100000000239,"DP","JM_S"
"5",0.088000000003376,"MF","CPH"
"6",2.81699999999546,"DP","CPH"
