"","Time","Type","Method"
"1",19101.662,"MF","JM"
"2",7.11200000000099,"DP","JM"
"3",16295.599,"MF","JM_S"
"4",6.96199999999953,"DP","JM_S"
"5",0.0869999999995343,"MF","CPH"
"6",4.44700000000012,"DP","CPH"
