"","Time","Type","Method"
"1",16164.098,"MF","JM"
"2",6.38600000000042,"DP","JM"
"3",15857.212,"MF","JM_S"
"4",6.33199999999852,"DP","JM_S"
"5",0.0750000000007276,"MF","CPH"
"6",3.92599999999948,"DP","CPH"
