"","iAUC","iBS","LmT","Method"
"1",0.783047432824832,0.0730419407465649,12,"JM"
"2",0.719193148811065,0.0769065730178573,12,"JM_S"
"3",0.692563981233228,0.0756176193509056,12,"CPH"
