"","Time","Type","Method"
"1",17923.824,"MF","JM"
"2",5.50700000000143,"DP","JM"
"3",23231.229,"MF","JM_S"
"4",4.93699999999808,"DP","JM_S"
"5",0.150000000001455,"MF","CPH"
"6",1.11100000000442,"DP","CPH"
