"","iAUC","iBS","LmT","Method"
"1",0.530056051142907,0.128015558711392,24,"JM"
"2",0.425944947666896,0.127093807749677,24,"JM_S"
"3",0.608210255062164,0.124988019705709,24,"CPH"
