"","iAUC","iBS","LmT","Method"
"1",0.624282561338929,0.0931656884639546,12,"JM"
"2",0.53079547942886,0.0960898467315099,12,"JM_S"
"3",0.633619359849608,0.0924528386198344,12,"CPH"
