"","Time","Type","Method"
"1",25558.348,"MF","JM"
"2",9.20499999999811,"DP","JM"
"3",25599.414,"MF","JM_S"
"4",8.40400000000227,"DP","JM_S"
"5",0.177999999999884,"MF","CPH"
"6",4.13600000000588,"DP","CPH"
