"","Time","Type","Method"
"1",19832.752,"MF","JM"
"2",4.09899999999834,"DP","JM"
"3",18066.046,"MF","JM_S"
"4",3.09399999999732,"DP","JM_S"
"5",0.110999999997148,"MF","CPH"
"6",0.599000000001979,"DP","CPH"
