"","iAUC","iBS","LmT","Method"
"1",0.726764450266225,0.108214372638258,24,"JM"
"2",0.570857760926365,0.115289691084596,24,"JM_S"
"3",0.785218091855515,0.103928216304509,24,"CPH"
