"","iAUC","iBS","LmT","Method"
"1",0.607403841483868,0.114622651658007,24,"JM"
"2",0.418110140998812,0.117277857865765,24,"JM_S"
"3",0.71511114588192,0.101328658557756,24,"CPH"
