"","iAUC","iBS","LmT","Method"
"1",0.721562579175566,0.0873812388118331,12,"JM"
"2",0.577139426561804,0.0944787135698095,12,"JM_S"
"3",0.744972297554432,0.0885424144082373,12,"CPH"
