"","iAUC","iBS","LmT","Method"
"1",0.65029897355659,0.0926508221098624,18,"JM"
"2",0.47485736968469,0.103038998696327,18,"JM_S"
"3",0.669536432523686,0.0911968396614375,18,"CPH"
