"","iAUC","iBS","LmT","Method"
"1",0.651736037177794,0.133153985649258,24,"JM"
"2",0.518341769530073,0.140878672316985,24,"JM_S"
"3",0.702294776225563,0.129667039606924,24,"CPH"
