"","iAUC","iBS","LmT","Method"
"1",0.709607297340135,0.0869230432155173,18,"JM"
"2",0.61854873087958,0.0915984231412197,18,"JM_S"
"3",0.694771897720336,0.0876089359736579,18,"CPH"
