"","Time","Type","Method"
"1",36597.302,"MF","JM"
"2",9.81100000000151,"DP","JM"
"3",36567.424,"MF","JM_S"
"4",10.5089999999909,"DP","JM_S"
"5",0.397000000011758,"MF","CPH"
"6",2.91899999999441,"DP","CPH"
