"","iAUC","iBS","LmT","Method"
"1",0.728982260707613,0.0632855829193262,12,"JM"
"2",0.680709858216125,0.0673501601298208,12,"JM_S"
"3",0.694453814100149,0.0639875891768933,12,"CPH"
