"","iAUC","iBS","LmT","Method"
"1",0.600464056143884,0.143984206094335,24,"JM"
"2",0.528999382317107,0.153576494762623,24,"JM_S"
"3",0.670599220502807,0.148256447357848,24,"CPH"
