"","iAUC","iBS","LmT","Method"
"1",0.806584331350781,0.0684049980118866,12,"JM"
"2",0.646588239573125,0.0754309193751668,12,"JM_S"
"3",0.788439493067689,0.0718467480979636,12,"CPH"
