"","Time","Type","Method"
"1",23308.732,"MF","JM"
"2",14.1209999999992,"DP","JM"
"3",20253.817,"MF","JM_S"
"4",7.23999999999796,"DP","JM_S"
"5",0.122000000003027,"MF","CPH"
"6",4.40699999999924,"DP","CPH"
