"","iAUC","iBS","LmT","Method"
"1",0.729799275937134,0.0590597860058937,12,"JM"
"2",0.742458037562398,0.0623023525428327,12,"JM_S"
"3",0.690722408125008,0.0630808348618268,12,"CPH"
