"","iAUC","iBS","LmT","Method"
"1",0.622263184563052,0.112433611881332,18,"JM"
"2",0.508523025523557,0.122857415156167,18,"JM_S"
"3",0.62816451416363,0.110199033384538,18,"CPH"
