"","Time","Type","Method"
"1",17809.422,"MF","JM"
"2",3.04000000000087,"DP","JM"
"3",19003.266,"MF","JM_S"
"4",3.0480000000025,"DP","JM_S"
"5",0.0879999999961001,"MF","CPH"
"6",0.934000000001106,"DP","CPH"
