"","Time","Type","Method"
"1",20074.643,"MF","JM"
"2",7.83299999999872,"DP","JM"
"3",22680.187,"MF","JM_S"
"4",7.11999999999534,"DP","JM_S"
"5",0.110999999997148,"MF","CPH"
"6",3.46699999999691,"DP","CPH"
