"","iAUC","iBS","LmT","Method"
"1",0.622444092461012,0.0905565924359057,12,"JM"
"2",0.500048785777467,0.0930805618408332,12,"JM_S"
"3",0.646919232737342,0.0907398521268623,12,"CPH"
