"","Time","Type","Method"
"1",33811.535,"MF","JM"
"2",12.4759999999951,"DP","JM"
"3",33191.142,"MF","JM_S"
"4",11.94200000001,"DP","JM_S"
"5",0.173999999999069,"MF","CPH"
"6",7.71899999999732,"DP","CPH"
