"","Time","Type","Method"
"1",33256.178,"MF","JM"
"2",4.82600000000093,"DP","JM"
"3",19877.319,"MF","JM_S"
"4",3.61499999999796,"DP","JM_S"
"5",0.105000000003201,"MF","CPH"
"6",1.14600000000064,"DP","CPH"
