"","Time","Type","Method"
"1",34678.219,"MF","JM"
"2",12.6189999999988,"DP","JM"
"3",36242.618,"MF","JM_S"
"4",18.4700000000012,"DP","JM_S"
"5",0.228999999992084,"MF","CPH"
"6",10.4890000000014,"DP","CPH"
