"","iAUC","iBS","LmT","Method"
"1",0.634732348736454,0.127699144354448,24,"JM"
"2",0.408682762983533,0.138979742574943,24,"JM_S"
"3",0.728897460545103,0.126001962032244,24,"CPH"
