"","iAUC","iBS","LmT","Method"
"1",0.686917045279349,0.12333856400439,24,"JM"
"2",0.521342931199017,0.134617447855304,24,"JM_S"
"3",0.725357332626398,0.12023233899045,24,"CPH"
