"","Time","Type","Method"
"1",25909.262,"MF","JM"
"2",9.45999999999913,"DP","JM"
"3",24636.12,"MF","JM_S"
"4",7.77400000000489,"DP","JM_S"
"5",0.151999999994587,"MF","CPH"
"6",3.91900000000169,"DP","CPH"
