"","iAUC","iBS","LmT","Method"
"1",0.656905663268738,0.136544154660237,24,"JM"
"2",0.597519181668046,0.14097950836226,24,"JM_S"
"3",0.671494710671514,0.136221548236751,24,"CPH"
