"","Time","Type","Method"
"1",33581.754,"MF","JM"
"2",13.1229999999996,"DP","JM"
"3",33293.034,"MF","JM_S"
"4",12.0749999999971,"DP","JM_S"
"5",0.158999999999651,"MF","CPH"
"6",7.32399999999325,"DP","CPH"
