"","Time","Type","Method"
"1",26114.573,"MF","JM"
"2",11.5479999999989,"DP","JM"
"3",26404.264,"MF","JM_S"
"4",8.12100000000646,"DP","JM_S"
"5",0.0939999999973224,"MF","CPH"
"6",7.02100000000064,"DP","CPH"
