"","iAUC","iBS","LmT","Method"
"1",0.737467830524179,0.0937912019066566,12,"JM"
"2",0.694388760181486,0.0989558174393593,12,"JM_S"
"3",0.709312794646008,0.0953546248490218,12,"CPH"
