"","iAUC","iBS","LmT","Method"
"1",0.687508872504247,0.0977593214188333,18,"JM"
"2",0.639390378066875,0.103443069328419,18,"JM_S"
"3",0.659214855094202,0.102299484197164,18,"CPH"
