"","Time","Type","Method"
"1",19253.999,"MF","JM"
"2",7.00600000000122,"DP","JM"
"3",19124.308,"MF","JM_S"
"4",5.60900000000402,"DP","JM_S"
"5",0.10399999999936,"MF","CPH"
"6",3.55099999999948,"DP","CPH"
