"","iAUC","iBS","LmT","Method"
"1",0.70078577368025,0.112758136824367,24,"JM"
"2",0.538387326122842,0.127755483865258,24,"JM_S"
"3",0.745976312725177,0.107430907135608,24,"CPH"
