"","iAUC","iBS","LmT","Method"
"1",0.735030200697396,0.118189094498605,24,"JM"
"2",0.572885359121258,0.124081395014327,24,"JM_S"
"3",0.745326894260648,0.117772571725987,24,"CPH"
