"","Time","Type","Method"
"1",19109.771,"MF","JM"
"2",7.49399999999878,"DP","JM"
"3",29171.134,"MF","JM_S"
"4",5.68000000000029,"DP","JM_S"
"5",0.173000000002503,"MF","CPH"
"6",1.12600000000384,"DP","CPH"
