"","Time","Type","Method"
"1",34872.745,"MF","JM"
"2",6.24500000000262,"DP","JM"
"3",33401.559,"MF","JM_S"
"4",6.5109999999986,"DP","JM_S"
"5",0.160999999992782,"MF","CPH"
"6",1.87600000000384,"DP","CPH"
