"","iAUC","iBS","LmT","Method"
"1",0.585609665716365,0.0779923549528855,12,"JM"
"2",0.598441796805333,0.077923425289412,12,"JM_S"
"3",0.568755460077001,0.0809656149004432,12,"CPH"
