"","iAUC","iBS","LmT","Method"
"1",0.679740645129897,0.0996742537669962,24,"JM"
"2",0.515839426026678,0.108566230575132,24,"JM_S"
"3",0.728931385446796,0.107085765521373,24,"CPH"
