"","iAUC","iBS","LmT","Method"
"1",0.671836534910084,0.0875268204067943,18,"JM"
"2",0.673289448988005,0.0915974203412515,18,"JM_S"
"3",0.619206069808828,0.0883970286379213,18,"CPH"
