"","Time","Type","Method"
"1",25542.55,"MF","JM"
"2",9.65999999999985,"DP","JM"
"3",26156.909,"MF","JM_S"
"4",8.50500000000466,"DP","JM_S"
"5",0.184000000001106,"MF","CPH"
"6",4.75999999999476,"DP","CPH"
