"","iAUC","iBS","LmT","Method"
"1",0.62911835263267,0.0572766059070443,12,"JM"
"2",0.673853382868548,0.0577651381507445,12,"JM_S"
"3",0.564188096530195,0.0576430202011619,12,"CPH"
