"","iAUC","iBS","LmT","Method"
"1",0.709450557900657,0.0965873253374979,24,"JM"
"2",0.546924326488263,0.109410373719775,24,"JM_S"
"3",0.790334375088395,0.0953713875583163,24,"CPH"
