"","iAUC","iBS","LmT","Method"
"1",0.578481364902276,0.150127994163543,24,"JM"
"2",0.44035837586065,0.14775296111193,24,"JM_S"
"3",0.626564155392952,0.144846168637531,24,"CPH"
