"","Time","Type","Method"
"1",20052.664,"MF","JM"
"2",7.88799999999901,"DP","JM"
"3",22646.445,"MF","JM_S"
"4",7.91300000000047,"DP","JM_S"
"5",0.116000000001804,"MF","CPH"
"6",3.45300000000134,"DP","CPH"
