"","Time","Type","Method"
"1",18154.551,"MF","JM"
"2",7.90700000000288,"DP","JM"
"3",18035.785,"MF","JM_S"
"4",11.5369999999966,"DP","JM_S"
"5",0.205999999998312,"MF","CPH"
"6",7.77100000000064,"DP","CPH"
