"","Time","Type","Method"
"1",34769.504,"MF","JM"
"2",10.3689999999988,"DP","JM"
"3",33105.608,"MF","JM_S"
"4",9.28500000000349,"DP","JM_S"
"5",0.187000000005355,"MF","CPH"
"6",4.77799999999115,"DP","CPH"
