"","Time","Type","Method"
"1",33126.509,"MF","JM"
"2",4.47200000000157,"DP","JM"
"3",20109.911,"MF","JM_S"
"4",3.01400000000285,"DP","JM_S"
"5",0.101000000002387,"MF","CPH"
"6",0.540999999997439,"DP","CPH"
