"","iAUC","iBS","LmT","Method"
"1",0.70470385108289,0.10238763056529,18,"JM"
"2",0.514477768963329,0.11399707079094,18,"JM_S"
"3",0.728479389543271,0.10338212441725,18,"CPH"
