"","Time","Type","Method"
"1",19777.968,"MF","JM"
"2",6.64099999999962,"DP","JM"
"3",19179.132,"MF","JM_S"
"4",5.9910000000018,"DP","JM_S"
"5",0.104999999995925,"MF","CPH"
"6",3.12800000000425,"DP","CPH"
