"","iAUC","iBS","LmT","Method"
"1",0.620616206955584,0.137935759333072,24,"JM"
"2",0.437189421135193,0.157067939949802,24,"JM_S"
"3",0.644640658537785,0.13908212900491,24,"CPH"
