"","Time","Type","Method"
"1",19706.436,"MF","JM"
"2",7.40499999999884,"DP","JM"
"3",27871.694,"MF","JM_S"
"4",5.60599999999977,"DP","JM_S"
"5",0.152000000001863,"MF","CPH"
"6",0.927000000003318,"DP","CPH"
