"","Time","Type","Method"
"1",23250.377,"MF","JM"
"2",13.6270000000004,"DP","JM"
"3",19979.596,"MF","JM_S"
"4",9.61499999999796,"DP","JM_S"
"5",0.114000000001397,"MF","CPH"
"6",5.42699999999604,"DP","CPH"
