"","Time","Type","Method"
"1",23374.699,"MF","JM"
"2",7.41999999999825,"DP","JM"
"3",21477.859,"MF","JM_S"
"4",4.53299999999581,"DP","JM_S"
"5",0.115000000005239,"MF","CPH"
"6",1.18400000000111,"DP","CPH"
